id,code,ref,description,category,subcategory,unit,rate,material_type,material_grade,material_size,material_finish,work_type,brand,labor_rate,material_rate,wastage_percentage,supplier,location,availability,remark,keywords,isActive
23ecc795-633a-44da-a5b8-ea06a00f6c8c,33506_960668ac,__export__.product_product_33506_960668ac,Urban slatted composite board - Grey (2pk),General,,Unit,63.22,,,Grey (2pk),,,,,,,,,,Grey (2pk),urban; slatted; composite; board; grey; (2pk); general; 33506_960668ac,true
0092ec43-6c2e-4bd4-b5d1-13e33f093e7c,33505_9ce690d7,__export__.product_product_33505_9ce690d7,Urban slatted composite board - Brown (2pk),General,,Unit,68.91,,,Brown (2pk),,,,,,,,,,Brown (2pk),urban; slatted; composite; board; brown; (2pk); general; 33505_9ce690d7,true
8804eb9b-a69b-4d5f-8d48-aa4aa3cf4298,33504_91b00518,__export__.product_product_33504_91b00518,Urban slatted composite board - Natural (2pk),General,,Unit,68.91,,,Natural (2pk),,,,,,,,,,Natural (2pk),urban; slatted; composite; board; natural; (2pk); general; 33504_91b00518,true
c2d2130a-55a8-4ac2-bdeb-569567113fe8,32839_160ffb18,__export__.product_product_32839_160ffb18,Padlock - 40mm C/Shackle,General,Individual Pieces,Unit,6.26,,,40mm C/Shackle,,,,,,,,,,40mm C/Shackle,padlock; 40mm; shackle; general; individual pieces; 32839_160ffb18,true
df0d3442-f935-433e-9beb-38e089ee1763,32840_bd687995,__export__.product_product_32840_bd687995,Padlock - 60mm C /Shackle,General,Individual Pieces,Unit,9.1,,,60mm C /Shackle,,,,,,,,,,60mm C /Shackle,padlock; 60mm; shackle; general; individual pieces; 32840_bd687995,true
6b356401-319d-4c3a-afb8-f219abccd3f3,32841_ceb185c1,__export__.product_product_32841_ceb185c1,Padlock - 50mm Long Shackle,General,Individual Pieces,Unit,5.8,,,50mm Long Shackle,,,,,,,,,,50mm Long Shackle,padlock; 50mm; long; shackle; general; individual pieces; 32841_ceb185c1,true
ca594459-5494-4d43-adac-07550b22c16c,32867_0db656c0,__export__.product_product_32867_0db656c0,Nylon frame fixings - M10 x 80mm,General,Individual Pieces,Unit,0.06,,,M10 x 80mm,,,,,,,,,,M10 x 80mm,nylon; frame; fixings; m10; 80mm; general; individual pieces; 32867_0db656c0,true
600d5d9c-72e9-4782-80ec-33a3f84a7574,32868_66c03087,__export__.product_product_32868_66c03087,Nylon frame fixings - M10 x 100mm,General,Individual Pieces,Unit,0.11,,,M10 x 100mm,,,,,,,,,,M10 x 100mm,nylon; frame; fixings; m10; 100mm; general; individual pieces; 32868_66c03087,true
b960c05c-2ac7-4190-9cd7-24284770f1be,32869_7683cfeb,__export__.product_product_32869_7683cfeb,Nylon frame fixings - M10 x 120mm,General,Individual Pieces,Unit,0.12,,,M10 x 120mm,,,,,,,,,,M10 x 120mm,nylon; frame; fixings; m10; 120mm; general; individual pieces; 32869_7683cfeb,true
92ebeacf-c9b2-4b87-b447-4296fd8022ad,32870_24d216c4,__export__.product_product_32870_24d216c4,Nylon frame fixings - M10 x 140mm,General,Individual Pieces,Unit,0.15,,,M10 x 140mm,,,,,,,,,,M10 x 140mm,nylon; frame; fixings; m10; 140mm; general; individual pieces; 32870_24d216c4,true
d8aadbed-0cff-4448-a20e-bb5bb07d1d25,33254_d35aadf4,__export__.product_product_33254_d35aadf4,Nylon frame fixings - M10 X 160mm,General,Individual Pieces,Unit,,,,M10 X 160mm,,,,,,,,,,M10 X 160mm,nylon; frame; fixings; m10; 160mm; general; individual pieces; 33254_d35aadf4,true
91a27d90-7b2d-40b8-a3d1-610f116af077,33064_90e8e6ff,__export__.product_product_33064_90e8e6ff,Angle brackets HD galv - 40x40x40mm,Brackets,Individual Pieces,Unit,0.52,,,40x40x40mm,,,,,,,,,,40x40x40mm,angle; brackets; galv; 40x40x40mm; individual pieces; 33064_90e8e6ff,true
db360fb1-fe32-4466-b6a8-1897a1713464,33065_6f6705bf,__export__.product_product_33065_6f6705bf,Angle brackets HD galv - 50x50x63mm,Brackets,Individual Pieces,Unit,0.62,,,50x50x63mm,,,,,,,,,,50x50x63mm,angle; brackets; galv; 50x50x63mm; individual pieces; 33065_6f6705bf,true
efe5b3da-e612-41c7-bfaf-75e023ccb35a,33066_1ef42540,__export__.product_product_33066_1ef42540,Angle brackets HD galv - 60x40x63mm,Brackets,Individual Pieces,Unit,0.64,,,60x40x63mm,,,,,,,,,,60x40x63mm,angle; brackets; galv; 60x40x63mm; individual pieces; 33066_1ef42540,true
8fe6722d-0b9f-4856-b53a-fd6119c296d0,33067_e54a5559,__export__.product_product_33067_e54a5559,Angle brackets HD galv - 60x60x40mm,Brackets,Individual Pieces,Unit,0.66,,,60x60x40mm,,,,,,,,,,60x60x40mm,angle; brackets; galv; 60x60x40mm; individual pieces; 33067_e54a5559,true
54459458-fc62-4aaf-aca1-80c95de00875,33068_05606cc6,__export__.product_product_33068_05606cc6,Angle brackets HD galv - 60x60x60mm,Brackets,Individual Pieces,Unit,0.86,,,60x60x60mm,,,,,,,,,,60x60x60mm,angle; brackets; galv; 60x60x60mm; individual pieces; 33068_05606cc6,true
4d431d5f-1c6a-484b-a6f7-a92b12ca4a95,33069_4bb2fa6e,__export__.product_product_33069_4bb2fa6e,Angle brackets HD galv - 80x80x80mm,Brackets,Individual Pieces,Unit,1.47,,,80x80x80mm,,,,,,,,,,80x80x80mm,angle; brackets; galv; 80x80x80mm; individual pieces; 33069_4bb2fa6e,true
16772b0b-a02f-4f1f-80c3-7bc9ecb78cda,33070_c620c4c1,__export__.product_product_33070_c620c4c1,Angle brackets HD galv - 90x90x63mm,Brackets,Individual Pieces,Unit,1.5,,,90x90x63mm,,,,,,,,,,90x90x63mm,angle; brackets; galv; 90x90x63mm; individual pieces; 33070_c620c4c1,true
e398978b-5ec7-4cc0-98f8-b060dc4079cd,33071_cc8b346c,__export__.product_product_33071_cc8b346c,Angle brackets HD galv - 150x150x63mm,Brackets,Individual Pieces,Unit,1.45,,,150x150x63mm,,,,,,,,,,150x150x63mm,angle; brackets; galv; 150x150x63mm; individual pieces; 33071_cc8b346c,true
685b36ec-a490-4565-bab6-217e1d522698,33072_33086d0d,__export__.product_product_33072_33086d0d,Angle brackets HD galv - 150x90x63mm,Brackets,Individual Pieces,Unit,1.6,,,150x90x63mm,,,,,,,,,,150x90x63mm,angle; brackets; galv; 150x90x63mm; individual pieces; 33072_33086d0d,true
1599767a-7937-456e-81c0-93ab8dbcb98c,33131_f0cd0a75,__export__.product_product_33131_f0cd0a75,Cup head bolt with nut BZP M6 - 50mm,Bolts,Individual Pieces,Unit,,,,50mm,,,,,,,,,,50mm,cup; head; bolt; with; nut; bzp; 50mm; bolts; individual pieces; 33131_f0cd0a75,true
35a12bb6-dba1-4fc2-a99e-e3636287dd1f,33132_118b1261,__export__.product_product_33132_118b1261,Cup head bolt with nut BZP M6 - 60mm,Bolts,Individual Pieces,Unit,,,,60mm,,,,,,,,,,60mm,cup; head; bolt; with; nut; bzp; 60mm; bolts; individual pieces; 33132_118b1261,true
9290cdcb-6bf4-410e-b50e-428433bc8616,33133_e27ebeb9,__export__.product_product_33133_e27ebeb9,Cup head bolt with nut BZP M6 - 75mm,Bolts,Individual Pieces,Unit,,,,75mm,,,,,,,,,,75mm,cup; head; bolt; with; nut; bzp; 75mm; bolts; individual pieces; 33133_e27ebeb9,true
5001e4b4-871f-46d5-93f8-eb4c7fbc68bc,33138_c0699bc0,__export__.product_product_33138_c0699bc0,Round wire nails 1kg - 40x2.36mm,Wire & Mesh,Individual Pieces,Unit,,,,40x2.36mm,,,,,,,,,,40x2.36mm,round; wire; nails; 1kg; 40x2.36mm; wire & mesh; individual pieces; 33138_c0699bc0,true
d0dd1055-8f63-4466-aae7-27b2b4541955,33139_f7d82eb9,__export__.product_product_33139_f7d82eb9,Round wire nails 1kg - 40x2.65mm,Wire & Mesh,Individual Pieces,Unit,2.16,,,40x2.65mm,,,,,,,,,,40x2.65mm,round; wire; nails; 1kg; 40x2.65mm; wire & mesh; individual pieces; 33139_f7d82eb9,true
5ff96398-9eb6-4d0b-893a-b80d7daae07a,33140_02760230,__export__.product_product_33140_02760230,Round wire nails 1kg - 50x2.65mm,Wire & Mesh,Individual Pieces,Unit,2.63,,,50x2.65mm,,,,,,,,,,50x2.65mm,round; wire; nails; 1kg; 50x2.65mm; wire & mesh; individual pieces; 33140_02760230,true
6eb119da-1841-4bde-935a-990998e96a2d,33141_3c9f3d35,__export__.product_product_33141_3c9f3d35,Round wire nails 1kg - 65x2.65mm,Wire & Mesh,Individual Pieces,Unit,3.19,,,65x2.65mm,,,,,,,,,,65x2.65mm,round; wire; nails; 1kg; 65x2.65mm; wire & mesh; individual pieces; 33141_3c9f3d35,true
85eac2bc-ab50-4e62-a165-290272f342ed,33142_35d6fba3,__export__.product_product_33142_35d6fba3,Round wire nails 1kg - 75x3.35mm,Wire & Mesh,Individual Pieces,Unit,3.32,,,75x3.35mm,,,,,,,,,,75x3.35mm,round; wire; nails; 1kg; 75x3.35mm; wire & mesh; individual pieces; 33142_35d6fba3,true
c7bc32e4-191c-4097-8f1f-4fcd0b838bb0,33143_26b6fb22,__export__.product_product_33143_26b6fb22,Round wire nails 1kg - 100x4.0mm,Wire & Mesh,Individual Pieces,Unit,,,,100x4.0mm,,,,,,,,,,100x4.0mm,round; wire; nails; 1kg; 100x4.0mm; wire & mesh; individual pieces; 33143_26b6fb22,true
bafec5cb-f242-4cd2-840f-fa85c23d355c,33144_2d1936d4,__export__.product_product_33144_2d1936d4,Round wire nails 1kg - 100x4.5mm,Wire & Mesh,Individual Pieces,Unit,3.29,,,100x4.5mm,,,,,,,,,,100x4.5mm,round; wire; nails; 1kg; 100x4.5mm; wire & mesh; individual pieces; 33144_2d1936d4,true
bd03f15c-73b5-4cb5-9d67-b0327c42f234,33145_ccdb1edf,__export__.product_product_33145_ccdb1edf,Round wire nails 1kg - 125x5.6mm,Wire & Mesh,Individual Pieces,Unit,,,,125x5.6mm,,,,,,,,,,125x5.6mm,round; wire; nails; 1kg; 125x5.6mm; wire & mesh; individual pieces; 33145_ccdb1edf,true
55e95919-d801-4dc7-a4ff-752687f74def,33146_f58496b0,__export__.product_product_33146_f58496b0,Round wire nails 1kg - 150x6.0mm,Wire & Mesh,Individual Pieces,Unit,3.31,,,150x6.0mm,,,,,,,,,,150x6.0mm,round; wire; nails; 1kg; 150x6.0mm; wire & mesh; individual pieces; 33146_f58496b0,true
02685fc4-7fd6-44ca-85aa-1c45531c76ca,33147_2c8c26ea,__export__.product_product_33147_2c8c26ea,Round wire nails 2.5kg - 40x2.36mm,Wire & Mesh,Individual Pieces,Unit,,,,40x2.36mm,,,,,,,,,,40x2.36mm,round; wire; nails; 2.5kg; 40x2.36mm; wire & mesh; individual pieces; 33147_2c8c26ea,true
0ade4c3c-47b4-4a9e-9ce4-8e7b5cd4daa6,33148_7f08478f,__export__.product_product_33148_7f08478f,Round wire nails 2.5kg - 40x2.65mm,Wire & Mesh,Individual Pieces,Unit,,,,40x2.65mm,,,,,,,,,,40x2.65mm,round; wire; nails; 2.5kg; 40x2.65mm; wire & mesh; individual pieces; 33148_7f08478f,true
ffa38961-6d85-4eeb-bfda-d49676c4896d,33149_bd814c07,__export__.product_product_33149_bd814c07,Round wire nails 2.5kg - 50x2.65mm,Wire & Mesh,Individual Pieces,Unit,,,,50x2.65mm,,,,,,,,,,50x2.65mm,round; wire; nails; 2.5kg; 50x2.65mm; wire & mesh; individual pieces; 33149_bd814c07,true
b5346a21-06a6-4278-b736-20f60d8f695b,33150_73348de8,__export__.product_product_33150_73348de8,Round wire nails 2.5kg - 65x2.65mm,Wire & Mesh,Individual Pieces,Unit,,,,65x2.65mm,,,,,,,,,,65x2.65mm,round; wire; nails; 2.5kg; 65x2.65mm; wire & mesh; individual pieces; 33150_73348de8,true
48150094-cff6-488a-9665-1b7dd95bf926,33151_464199f2,__export__.product_product_33151_464199f2,Round wire nails 2.5kg - 75x3.35mm,Wire & Mesh,Individual Pieces,Unit,,,,75x3.35mm,,,,,,,,,,75x3.35mm,round; wire; nails; 2.5kg; 75x3.35mm; wire & mesh; individual pieces; 33151_464199f2,true
a71f87e6-77bd-46be-b121-18ab48bf6ad1,33152_c9d3ce23,__export__.product_product_33152_c9d3ce23,Round wire nails 2.5kg - 100x4.0mm,Wire & Mesh,Individual Pieces,Unit,,,,100x4.0mm,,,,,,,,,,100x4.0mm,round; wire; nails; 2.5kg; 100x4.0mm; wire & mesh; individual pieces; 33152_c9d3ce23,true
11def514-e070-419e-8651-3a7ddf685391,33153_d3782da9,__export__.product_product_33153_d3782da9,Round wire nails 2.5kg - 100x4.5mm,Wire & Mesh,Individual Pieces,Unit,,,,100x4.5mm,,,,,,,,,,100x4.5mm,round; wire; nails; 2.5kg; 100x4.5mm; wire & mesh; individual pieces; 33153_d3782da9,true
fb82ac91-ec77-43e8-93ab-63b346627cc1,33154_91948325,__export__.product_product_33154_91948325,Round wire nails 2.5kg - 125x5.6mm,Wire & Mesh,Individual Pieces,Unit,,,,125x5.6mm,,,,,,,,,,125x5.6mm,round; wire; nails; 2.5kg; 125x5.6mm; wire & mesh; individual pieces; 33154_91948325,true
def22a94-2c90-4360-929f-481e139a68c5,33155_b0cf8119,__export__.product_product_33155_b0cf8119,Round wire nails 2.5kg - 150x6.0mm,Wire & Mesh,Individual Pieces,Unit,,,,150x6.0mm,,,,,,,,,,150x6.0mm,round; wire; nails; 2.5kg; 150x6.0mm; wire & mesh; individual pieces; 33155_b0cf8119,true
2730b11a-ed67-41dd-8821-59ce9f98fe62,33176_6c730740,__export__.product_product_33176_6c730740,Hex head timber screws - 70mm,Screws,Individual Pieces,Unit,0.102,,,70mm,,,,,,,,,,70mm,hex; head; timber; screws; 70mm; individual pieces; 33176_6c730740,true
786bf9bb-54eb-4f73-865c-46ac76611163,33177_dacb505d,__export__.product_product_33177_dacb505d,Hex head timber screws - 90mm,Screws,Individual Pieces,Unit,0.111,,,90mm,,,,,,,,,,90mm,hex; head; timber; screws; 90mm; individual pieces; 33177_dacb505d,true
5204d491-57eb-4b7b-8a69-09dc47523830,33178_b62ce4fc,__export__.product_product_33178_b62ce4fc,Hex head timber screws - 100mm,Screws,Individual Pieces,Unit,0.133,,,100mm,,,,,,,,,,100mm,hex; head; timber; screws; 100mm; individual pieces; 33178_b62ce4fc,true
c37a8e08-f81f-44ad-a9ee-6a7300939926,33179_cde45332,__export__.product_product_33179_cde45332,Hex head timber screws - 140mm,Screws,Individual Pieces,Unit,0.18,,,140mm,,,,,,,,,,140mm,hex; head; timber; screws; 140mm; individual pieces; 33179_cde45332,true
909daa64-d619-4cc5-9d6a-59cf2546a2c4,33180_3cede935,__export__.product_product_33180_3cede935,Hex head timber screws - 150mm,Screws,Individual Pieces,Unit,0.19,,,150mm,,,,,,,,,,150mm,hex; head; timber; screws; 150mm; individual pieces; 33180_3cede935,true
37220ab1-ab9c-419f-a258-bf616fce3c72,33181_4a2614ba,__export__.product_product_33181_4a2614ba,Hex head timber screws - 200mm,Screws,Individual Pieces,Unit,0.25,,,200mm,,,,,,,,,,200mm,hex; head; timber; screws; 200mm; individual pieces; 33181_4a2614ba,true
35a80e30-6562-4483-a954-8f8739e2aba1,33182_009b003c,__export__.product_product_33182_009b003c,Hex head timber screws - 250mm,Screws,Individual Pieces,Unit,0.27,,,250mm,,,,,,,,,,250mm,hex; head; timber; screws; 250mm; individual pieces; 33182_009b003c,true
5a962189-b429-402a-8881-145c4a73a827,33191_25a791c4,__export__.product_product_33191_25a791c4,Countersunk timber screws BZP - 3.5x25mm,Screws,Individual Pieces,Unit,0.56,,,3.5x25mm,,,,,,,,,,3.5x25mm,countersunk; timber; screws; bzp; 3.5x25mm; individual pieces; 33191_25a791c4,true
a69a27e4-2048-43d6-8336-4a964284e57c,33192_ce657e1c,__export__.product_product_33192_ce657e1c,Countersunk timber screws BZP - 3.5x30mm,Screws,Individual Pieces,Unit,0.65,,,3.5x30mm,,,,,,,,,,3.5x30mm,countersunk; timber; screws; bzp; 3.5x30mm; individual pieces; 33192_ce657e1c,true
1d368dec-811a-4690-ac3c-55109dfa8f3c,33193_81b67740,__export__.product_product_33193_81b67740,Countersunk timber screws BZP - 3.5x40mm,Screws,Individual Pieces,Unit,0.76,,,3.5x40mm,,,,,,,,,,3.5x40mm,countersunk; timber; screws; bzp; 3.5x40mm; individual pieces; 33193_81b67740,true
d856a693-b0c4-4be8-bdd9-271ad555cd74,33194_af43457f,__export__.product_product_33194_af43457f,Countersunk timber screws BZP - 3.5x50mm,Screws,Individual Pieces,Unit,0.89,,,3.5x50mm,,,,,,,,,,3.5x50mm,countersunk; timber; screws; bzp; 3.5x50mm; individual pieces; 33194_af43457f,true
12e4169f-73f6-41bd-8628-8fef6433d5e3,33195_86812236,__export__.product_product_33195_86812236,Countersunk timber screws BZP - 4x25mm,Screws,Individual Pieces,Unit,,,,4x25mm,,,,,,,,,,4x25mm,countersunk; timber; screws; bzp; 4x25mm; individual pieces; 33195_86812236,true
1adb0663-f52a-41a9-b97e-f960009d2ad1,33196_81dcf3f5,__export__.product_product_33196_81dcf3f5,Countersunk timber screws BZP - 4x30mm,Screws,Individual Pieces,Unit,,,,4x30mm,,,,,,,,,,4x30mm,countersunk; timber; screws; bzp; 4x30mm; individual pieces; 33196_81dcf3f5,true
6b36b489-9f5e-49c3-b477-9f4c55b7207e,33197_50fcf5f6,__export__.product_product_33197_50fcf5f6,Countersunk timber screws BZP - 4x40mm,Screws,Individual Pieces,Unit,2.6,,,4x40mm,,,,,,,,,,4x40mm,countersunk; timber; screws; bzp; 4x40mm; individual pieces; 33197_50fcf5f6,true
fa253b0a-4c17-41d5-bbf5-9338aea54f8c,33198_c3514697,__export__.product_product_33198_c3514697,Countersunk timber screws BZP - 4x45mm,Screws,Individual Pieces,Unit,,,,4x45mm,,,,,,,,,,4x45mm,countersunk; timber; screws; bzp; 4x45mm; individual pieces; 33198_c3514697,true
6a96662c-120c-47ee-a5d0-23d9b0fd5cb0,33199_e1337a8a,__export__.product_product_33199_e1337a8a,Countersunk timber screws BZP - 4x50mm,Screws,Individual Pieces,Unit,3.12,,,4x50mm,,,,,,,,,,4x50mm,countersunk; timber; screws; bzp; 4x50mm; individual pieces; 33199_e1337a8a,true
dcf0a460-3cc4-4167-beb5-3eed5d61d00b,33200_c42aa362,__export__.product_product_33200_c42aa362,Countersunk timber screws BZP - 4x60mm,Screws,Individual Pieces,Unit,2.22,,,4x60mm,,,,,,,,,,4x60mm,countersunk; timber; screws; bzp; 4x60mm; individual pieces; 33200_c42aa362,true
62e2990e-ef25-40e4-b843-f99c81011745,33201_67b4ab64,__export__.product_product_33201_67b4ab64,Countersunk timber screws BZP - 4x70mm,Screws,Individual Pieces,Unit,2.35,,,4x70mm,,,,,,,,,,4x70mm,countersunk; timber; screws; bzp; 4x70mm; individual pieces; 33201_67b4ab64,true
1920b97c-8ceb-4644-b84a-b4553b8171ae,33202_eb4a43fb,__export__.product_product_33202_eb4a43fb,Countersunk timber screws BZP - 4.5x25mm,Screws,Individual Pieces,Unit,0.68,,,4.5x25mm,,,,,,,,,,4.5x25mm,countersunk; timber; screws; bzp; 4.5x25mm; individual pieces; 33202_eb4a43fb,true
11aa0197-6847-4720-840e-b83ded93d3b3,33203_8a7470fb,__export__.product_product_33203_8a7470fb,Countersunk timber screws BZP - 4.5x30mm,Screws,Individual Pieces,Unit,0.81,,,4.5x30mm,,,,,,,,,,4.5x30mm,countersunk; timber; screws; bzp; 4.5x30mm; individual pieces; 33203_8a7470fb,true
cdd9ae63-e89e-4183-ba48-570c298bcc9a,33204_ad40cc65,__export__.product_product_33204_ad40cc65,Countersunk timber screws BZP - 4.5x40mm,Screws,Individual Pieces,Unit,3.18,,,4.5x40mm,,,,,,,,,,4.5x40mm,countersunk; timber; screws; bzp; 4.5x40mm; individual pieces; 33204_ad40cc65,true
b81a41db-987d-49b7-b5aa-8dc1996e3ade,33205_caab808c,__export__.product_product_33205_caab808c,Countersunk timber screws BZP - 4.5x50mm,Screws,Individual Pieces,Unit,1.25,,,4.5x50mm,,,,,,,,,,4.5x50mm,countersunk; timber; screws; bzp; 4.5x50mm; individual pieces; 33205_caab808c,true
cd4edeea-ae93-4210-8949-c39b25f5029c,33206_7bc4d6d9,__export__.product_product_33206_7bc4d6d9,Countersunk timber screws BZP - 4.5x70mm,Screws,Individual Pieces,Unit,2.66,,,4.5x70mm,,,,,,,,,,4.5x70mm,countersunk; timber; screws; bzp; 4.5x70mm; individual pieces; 33206_7bc4d6d9,true
c0878a24-4ac2-4a16-942b-ae7e7db15370,33207_ed3e89e2,__export__.product_product_33207_ed3e89e2,Countersunk timber screws BZP - 5x30mm,Screws,Individual Pieces,Unit,,,,5x30mm,,,,,,,,,,5x30mm,countersunk; timber; screws; bzp; 5x30mm; individual pieces; 33207_ed3e89e2,true
80942667-1437-4088-989a-6ea22b9b3fc1,33208_86edf6c0,__export__.product_product_33208_86edf6c0,Countersunk timber screws BZP - 5x40mm,Screws,Individual Pieces,Unit,,,,5x40mm,,,,,,,,,,5x40mm,countersunk; timber; screws; bzp; 5x40mm; individual pieces; 33208_86edf6c0,true
d09779ee-0ac2-436d-afd3-ff42152cecbb,33209_5114b0e6,__export__.product_product_33209_5114b0e6,Countersunk timber screws BZP - 5x50mm,Screws,Individual Pieces,Unit,,,,5x50mm,,,,,,,,,,5x50mm,countersunk; timber; screws; bzp; 5x50mm; individual pieces; 33209_5114b0e6,true
555f3046-6a37-450f-bb36-dff4da63ccdb,33210_027c145a,__export__.product_product_33210_027c145a,Countersunk timber screws BZP - 5x60mm,Screws,Individual Pieces,Unit,,,,5x60mm,,,,,,,,,,5x60mm,countersunk; timber; screws; bzp; 5x60mm; individual pieces; 33210_027c145a,true
bea87802-692e-4b0f-8d29-f1a71ea30832,33211_6d953fb6,__export__.product_product_33211_6d953fb6,Countersunk timber screws BZP - 5x70mm,Screws,Individual Pieces,Unit,2.49,,,5x70mm,,,,,,,,,,5x70mm,countersunk; timber; screws; bzp; 5x70mm; individual pieces; 33211_6d953fb6,true
d9dff44c-e711-4d9f-a477-87c3dde4e2ad,33213_30a55b66,__export__.product_product_33213_30a55b66,Countersunk timber screws BZP - 5x90mm,Screws,Individual Pieces,Unit,3.89,,,5x90mm,,,,,,,,,,5x90mm,countersunk; timber; screws; bzp; 5x90mm; individual pieces; 33213_30a55b66,true
a4db6f0a-1bc7-4492-8a32-cfc9b37d35ca,33214_008f2e69,__export__.product_product_33214_008f2e69,Countersunk timber screws BZP - 5x100mm,Screws,Individual Pieces,Unit,4.02,,,5x100mm,,,,,,,,,,5x100mm,countersunk; timber; screws; bzp; 5x100mm; individual pieces; 33214_008f2e69,true
3b3828e3-54e7-4574-ba65-2f5cf93a22cf,33215_cc8503c2,__export__.product_product_33215_cc8503c2,Countersunk timber screws BZP - 6x40mm,Screws,Individual Pieces,Unit,,,,6x40mm,,,,,,,,,,6x40mm,countersunk; timber; screws; bzp; 6x40mm; individual pieces; 33215_cc8503c2,true
c0b25985-e8f6-4aae-b5b6-4feb1964f614,33216_2d486d65,__export__.product_product_33216_2d486d65,Countersunk timber screws BZP - 6x50mm,Screws,Individual Pieces,Unit,,,,6x50mm,,,,,,,,,,6x50mm,countersunk; timber; screws; bzp; 6x50mm; individual pieces; 33216_2d486d65,true
7621c7c7-4d76-4d53-9c5d-64a233da13b8,33217_1375a909,__export__.product_product_33217_1375a909,Countersunk timber screws BZP - 6x60mm,Screws,Individual Pieces,Unit,2.07,,,6x60mm,,,,,,,,,,6x60mm,countersunk; timber; screws; bzp; 6x60mm; individual pieces; 33217_1375a909,true
977c3941-1d3f-45e5-9ec1-4daa2672b92d,33218_f0097499,__export__.product_product_33218_f0097499,Countersunk timber screws BZP - 6x80mm,Screws,Individual Pieces,Unit,2,,,6x80mm,,,,,,,,,,6x80mm,countersunk; timber; screws; bzp; 6x80mm; individual pieces; 33218_f0097499,true
2360ac75-9f47-4897-8738-d99771e8f27c,33219_ec3252bb,__export__.product_product_33219_ec3252bb,Countersunk timber screws BZP - 6x90mm,Screws,Individual Pieces,Unit,2.43,,,6x90mm,,,,,,,,,,6x90mm,countersunk; timber; screws; bzp; 6x90mm; individual pieces; 33219_ec3252bb,true
